"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
106010443;"Arkeoloji";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýnsan ve Toplum Bilimleri Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"40";"40";"%100,0";"238,92813";"1.024.799";"326,26693";"257.600"
106010452;"Türkçe Öðretmenliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"65";"65";"%100,0";"384,99207";"37.396";"432,25833";"4.901"
106010461;"Uluslararasý Ticaret ve Lojistik";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"67";"67";"%100,0";"243,26916";"968.723";"318,94630";"294.865"
106010479;"Bilgisayar Mühendisliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Ücretsiz";"65";"2";"67";"---";"83";"83";"%100,0";"357,55758";"174.104";"427,58781";"79.681"
106010504;"Rehberlik ve Psikolojik Danýþmanlýk";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Eðitim Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"77";"77";"%100,0";"347,20659";"170.788";"393,76703";"55.326"
106010513;"Sosyal Bilgiler Öðretmenliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"40";"1";"41";"---";"51";"51";"%100,0";"361,67961";"79.170";"392,82254";"28.163"
106010531;"Hemþirelik";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Afþin Saðlýk Yüksekokulu";"SAY";"Ücretsiz";"60";"2";"60";"2";"79";"79";"%100,0";"337,96359";"214.652";"415,25857";"92.700"
106030023;"Coðrafya (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýnsan ve Toplum Bilimleri Fakültesi";"SÖZ";"ÝÖ-Ücretli";"40";"1";"41";"---";"52";"52";"%100,0";"259,28701";"711.569";"379,33577";"45.362"
106030068;"Tarih (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýnsan ve Toplum Bilimleri Fakültesi";"SÖZ";"ÝÖ-Ücretli";"90";"3";"93";"---";"119";"119";"%100,0";"225,75398";"1.086.119";"379,68088";"44.851"
106030077;"Türk Dili ve Edebiyatý (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýnsan ve Toplum Bilimleri Fakültesi";"SÖZ";"ÝÖ-Ücretli";"80";"2";"82";"---";"104";"104";"%100,0";"246,37362";"853.311";"354,26696";"97.922"
106030095;"Ýþletme (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"50";"2";"52";"---";"67";"65";"%97,0";"229,39316";"1.153.408";"338,84147";"202.102"
106030102;"Kamu Yönetimi (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"50";"2";"52";"---";"67";"67";"%100,0";"218,96906";"1.300.629";"286,80198";"513.502"
106030183;"Ýlahiyat (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýlahiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"108";"3";"111";"---";"141";"141";"%100,0";"274,39180";"559.641";"395,32637";"25.618"
106030192;"Saðlýk Yönetimi (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"60";"2";"62";"---";"79";"79";"%100,0";"242,09238";"983.816";"297,10978";"433.218"
106090050;"Tekstil ve Moda Tasarýmý";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Güzel Sanatlar Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"40";"40";"%100,0";"243,83153";"961.655";"280,85594";"564.719"
106090051;"Sosyal Hizmet";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"61";"1";"79";"79";"%100,0";"276,19449";"606.855";"344,13924";"181.620"
106090058;"Diþ Hekimliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"50";"2";"50";"2";"65";"65";"%100,0";"468,76095";"41.615";"482,48671";"30.684"
106090102;"Ýngilizce Öðretmenliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Eðitim Fakültesi";"DÝL";"Ücretsiz";"60";"2";"60";"2";"77";"77";"%100,0";"388,52259";"33.116";"447,18124";"11.580"
106090116;"Finans ve Bankacýlýk";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Göksun Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"40";"1";"41";"---";"52";"52";"%100,0";"218,37216";"1.309.223";"331,82512";"231.555"
106090119;"Okul Öncesi Öðretmenliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"65";"65";"%100,0";"396,68780";"24.261";"445,42374";"2.574"
106090120;"Fizyoterapi ve Rehabilitasyon";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"79";"79";"%100,0";"295,36980";"345.797";"413,47076";"94.702"
106090159;"Ýlahiyat (M.T.O.K.)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"15";"---";"15";"---";"20";"20";"%100,0";"276,57361";"539.225";"336,93213";"153.986"
106090160;"Ýlahiyat (M.T.O.K.) (ÝÖ)";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýlahiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"12";"---";"12";"---";"16";"16";"%100,0";"267,83008";"623.322";"319,68900";"230.643"
106090164;"Spor Yöneticiliði";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Spor Bilimleri Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"52";"52";"%100,0";"259,31674";"778.655";"331,24552";"234.138"
106090171;"Ýngilizce Mütercim ve Tercümanlýk";"Devlet";"KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ ";1060;"Ýnsan ve Toplum Bilimleri Fakültesi";"DÝL";"Ücretsiz";"40";"1";"41";"---";"52";"52";"%100,0";"344,55590";"52.539";"476,34630";"5.573"
106110106;"Kimya";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Fen Fakültesi";"SAY";"Ücretsiz";"25";"1";"26";"---";"27";"26";"%96,3";"285,82568";"386.963";"299,39162";"329.911"
106110115;"Makine Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"314,90652";"276.444";"345,74241";"197.466"
106110142;"Bilgisayar Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"%100,0";"417,92659";"89.791";"432,71255";"74.419"
106110151;"Türk Dili ve Edebiyatý";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"271,48644";"587.268";"334,62062";"163.015"
106110169;"Tarih";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"252,49053";"785.096";"386,58805";"35.264"
106110178;"Sanat Tarihi";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"232,63148";"1.009.071";"393,59871";"27.354"
106110187;"Otomotiv Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"%100,0";"310,05076";"291.845";"340,65749";"208.463"
106110196;"Endüstri Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"346,76521";"195.411";"379,86834";"137.722"
106110212;"Ýngiliz Dili ve Edebiyatý";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"70";"2";"72";"---";"74";"72";"%97,3";"362,87500";"44.266";"424,66789";"18.756"
106110257;"Bilgisayar Mühendisliði (Ýngilizce)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"%100,0";"433,25477";"73.883";"459,68588";"49.556"
106110266;"Makine Mühendisliði (Ýngilizce)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"334,89814";"221.928";"371,87129";"149.826"
106110275;"Elektrik-Elektronik Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"346,45914";"196.053";"367,24425";"157.301"
106110284;"Matematik";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Fen Fakültesi";"SAY";"Ücretsiz";"50";"2";"52";"---";"54";"52";"%96,3";"288,27734";"375.987";"311,84061";"286.030"
106110336;"Mekatronik Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"%100,0";"308,18224";"298.227";"341,04170";"207.611"
106110354;"Ýþletme";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýþletme Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"246,60810";"927.188";"289,51547";"491.386"
106110363;"Sosyoloji";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"84";"84";"%100,0";"225,85248";"1.202.862";"291,19668";"477.962"
106110372;"Coðrafya";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"74";"73";"%98,6";"270,01748";"601.588";"360,12095";"82.896"
106110381;"Elektrik-Elektronik Mühendisliði (Ýngilizce)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"371,75410";"150.017";"437,65466";"69.670"
106110415;"Týp";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Týp Fakültesi";"SAY";"Ücretsiz";"120";"3";"120";"3";"123";"123";"%100,0";"488,27836";"26.451";"496,40062";"20.950"
106110424;"Arkeoloji";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"EA";"Ücretsiz";"20";"1";"21";"---";"22";"22";"%100,0";"228,29729";"1.168.751";"307,41183";"362.528"
106110433;"Raylý Sistemler Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"1";"---";"21";"1";"%4,8";"307,73227";"299.750";"307,73227";"299.750"
106110503;"Spor Yöneticiliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Hasan Doðan Beden Eðitimi ve Spor Yüksekokulu";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"52";"%96,3";"249,15464";"895.875";"319,11442";"293.977"
106110512;"Uluslararasý Ýliþkiler";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"64";"62";"%96,9";"242,89019";"973.607";"286,78103";"513.668"
106110521;"Mekatronik Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"309,46196";"293.842";"380,85967";"136.316"
106110557;"Ýktisat";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"45";"2";"47";"---";"49";"48";"%98,0";"235,07175";"1.075.823";"299,68477";"414.758"
106110566;"Metalurji ve Malzeme Mühendisliði (Ýngilizce)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"19";"---";"21";"19";"%90,5";"308,09906";"298.492";"345,63430";"197.705"
106110609;"Ýnþaat Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"3";"---";"21";"3";"%14,3";"308,93389";"295.702";"318,73370";"264.844"
106110663;"Felsefe";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"221,74819";"1.260.844";"241,77229";"987.965"
106110681;"Raylý Sistemler Mühendisliði (Ýngilizce)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"3";"---";"21";"3";"%14,3";"316,09712";"272.771";"359,19297";"171.181"
106110699;"Týp Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"15";"1";"16";"---";"16";"16";"%100,0";"323,70614";"250.752";"463,09088";"46.574"
106110724;"Turizm Ýþletmeciliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Safranbolu Turizm Fakültesi";"EA";"Ücretsiz";"25";"1";"26";"---";"27";"27";"%100,0";"229,61232";"1.150.402";"272,54933";"641.410"
106110751;"Sosyal Hizmet";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"74";"%100,0";"260,49248";"765.650";"315,51410";"313.687"
106110778;"Siyaset Bilimi ve Kamu Yönetimi";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"64";"64";"%100,0";"245,87379";"936.273";"321,75482";"280.223"
106110803;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýþletme Fakültesi";"SÖZ";"Ücretsiz";"80";"2";"82";"---";"84";"82";"%97,6";"249,59606";"817.309";"344,50523";"127.322"
106110812;"Otomotiv Mühendisliði (KKTC Uyruklu)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"1";"---";"---";"---";"1";"---";"%0,0";"---";"---";"---";""
106110848;"Çocuk Geliþimi";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Saðlýk Bilimleri Fakültesi";"EA";"Ücretsiz";"80";"2";"80";"2";"84";"84";"%100,0";"316,08700";"310.478";"357,83601";"136.973"
106110857;"Ebelik";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"74";"72";"%97,3";"327,33162";"240.938";"374,84054";"145.259"
106110866;"Fizyoterapi ve Rehabilitasyon";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"84";"83";"%98,8";"295,62513";"344.733";"341,84469";"205.816"
106110875;"Hemþirelik";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"100";"3";"100";"3";"106";"106";"%100,0";"344,21782";"200.705";"432,44077";"74.709"
106130067;"Bilgisayar Mühendisliði (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"ÝÖ-Ücretli";"70";"2";"71";"1";"72";"72";"%100,0";"393,73848";"118.643";"408,93772";"99.929"
106130094;"Endüstri Mühendisliði (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"%100,0";"329,87956";"234.313";"343,01094";"203.301"
106130101;"Elektrik-Elektronik Mühendisliði (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"%100,0";"314,25127";"278.462";"380,39073";"136.940"
106130128;"Tarih (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"50";"2";"52";"---";"54";"54";"%100,0";"235,44384";"977.000";"361,58054";"79.380"
106130137;"Ýngiliz Dili ve Edebiyatý (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"DÝL";"ÝÖ-Ücretli";"70";"2";"72";"---";"74";"72";"%97,3";"343,70590";"52.919";"372,23369";"40.174"
106130261;"Türk Dili ve Edebiyatý (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"60";"2";"62";"---";"64";"63";"%98,4";"247,36815";"842.206";"386,37374";"35.554"
106130279;"Coðrafya (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"40";"1";"41";"---";"42";"42";"%100,0";"252,08398";"789.543";"367,39236";"66.740"
106130304;"Sanat Tarihi (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Edebiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"60";"2";"62";"---";"64";"64";"%100,0";"213,70491";"1.215.761";"380,17233";"44.165"
106130367;"Uluslararasý Ýliþkiler (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"40";"1";"41";"---";"42";"42";"%100,0";"227,93643";"1.173.869";"327,57869";"251.281"
106130525;"Siyaset Bilimi ve Kamu Yönetimi (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"40";"1";"41";"---";"42";"42";"%100,0";"228,33970";"1.168.168";"318,07553";"299.508"
106190067;"Gastronomi ve Mutfak Sanatlarý";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Safranbolu Turizm Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"52";"---";"54";"54";"%100,0";"347,07440";"119.014";"373,44350";"55.114"
106190068;"Uluslararasý Ýliþkiler (Ýngilizce)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"53";"%98,1";"268,84952";"677.825";"341,79083";"190.358"
106190069;"Orman Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Orman Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"32";"32";"%100,0";"290,74479";"365.120";"312,35970";"284.359"
106190076;"Diþ Hekimliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"%100,0";"469,15319";"41.275";"482,17480";"30.902"
106190085;"Turizm Rehberliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Safranbolu Turizm Fakültesi";"DÝL";"Ücretsiz";"30";"1";"31";"---";"32";"31";"%96,9";"301,91167";"73.340";"368,91676";"41.636"
106190102;"Finans ve Bankacýlýk";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýþletme Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"41";"%97,6";"244,82882";"949.188";"352,48506";"153.262"
106190104;"Endüstriyel Tasarým";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Safranbolu Fethi Toker Güzel Sanatlar ve Tasarým Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"64";"62";"%96,9";"279,63932";"416.838";"314,87633";"276.529"
106190105;"Aktüerya Bilimleri";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýþletme Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"247,69159";"630.388";"307,85534";"299.355"
106190113;"Ýslami Ýlimler (M.T.O.K.)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýslami Ýlimler Fakültesi";"SÖZ";"Ücretsiz";"12";"---";"12";"---";"13";"12";"%92,3";"249,02723";"823.674";"320,48989";"226.536"
106190114;"Ýslami Ýlimler (M.T.O.K.) (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýslami Ýlimler Fakültesi";"SÖZ";"ÝÖ-Ücretli";"12";"---";"12";"---";"13";"12";"%92,3";"227,05292";"1.071.619";"280,78827";"501.296"
106190115;"Rekreasyon Yönetimi";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Safranbolu Turizm Fakültesi";"SÖZ";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"234,85020";"983.701";"303,18878";"327.339"
106190116;"Gazetecilik";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Türker Ýnanoðlu Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"244,58444";"873.598";"309,37629";"288.079"
106190117;"Radyo, Televizyon ve Sinema";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Türker Ýnanoðlu Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"52";"---";"54";"52";"%96,3";"258,17615";"723.220";"359,03333";"85.525"
106190137;"Ýslami Ýlimler";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýslami Ýlimler Fakültesi";"SÖZ";"Ücretsiz";"108";"3";"111";"---";"114";"114";"%100,0";"252,45317";"785.492";"401,70341";"19.859"
106190138;"Ýslami Ýlimler (ÝÖ)";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Ýslami Ýlimler Fakültesi";"SÖZ";"ÝÖ-Ücretli";"108";"3";"111";"---";"114";"114";"%100,0";"224,11037";"1.104.169";"380,25404";"44.044"
106190145;"Yazýlým Mühendisliði";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"%100,0";"410,57618";"98.064";"428,42219";"78.823"
106190159;"Mimarlýk";"Devlet";"KARABÜK ÜNÝVERSÝTESÝ ";1061;"Baþak Cengiz Mimarlýk Fakültesi";"SAY";"Ücretsiz";"20";"1";"4";"---";"21";"4";"%19,0";"324,66493";"248.094";"382,89268";"133.458"
106210017;"Diþ Hekimliði";"Devlet";"KARADENÝZ TEKNÝK ÜNÝVERSÝTESÝ ";1062;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"100";"3";"100";"3";"103";"103";"%100,0";"475,55547";"36.111";"497,49491";"20.245"
106210168;"Biyoloji";"Devlet";"KARADENÝZ TEKNÝK ÜNÝVERSÝTESÝ ";1062;"Fen Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"286,37222";"384.401";"392,04377";"120.855"
106210177;"Fizik";"Devlet";"KARADENÝZ TEKNÝK ÜNÝVERSÝTESÝ ";1062;"Fen Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"22";"21";"%95,5";"285,24817";"389.641";"327,08202";"241.572"
106210186;"Ýngiliz Dili ve Edebiyatý (Ýngilizce)";"Devlet";"KARADENÝZ TEKNÝK ÜNÝVERSÝTESÝ ";1062;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"80";"2";"82";"---";"84";"83";"%98,8";"390,33058";"32.382";"458,87279";"8.769"
106210195;"Kimya";"Devlet";"KARADENÝZ TEKNÝK ÜNÝVERSÝTESÝ ";1062;"Fen Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"300,47375";"325.978";"322,48302";"254.121"
106210202;"Matematik";"Devlet";"KARADENÝZ TEKNÝK ÜNÝVERSÝTESÝ ";1062;"Fen Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"84";"82";"%97,6";"310,07850";"291.753";"378,77023";"139.318"
